Date,GS,C,PBR,CAT,CVX,DIS,DAL,DD,BA,KO,COP,FB,AXP,AMZN,PEP,AAPL,GOOG,WMT,GE
6/4/2012,91,24.82,19.37,83.26,96.58,44.41,10.18,47.02,67.5,36.82,51.3,26.9,53.51,214.57,67.48,80.61,289.01,65.99,18.15
6/5/2012,92.21,25.75,19.58,83.65,96.49,44.84,10.58,47.34,67.58,36.62,51.87,25.869,53.98,213.21,67,80.4,284.92,65.5,18.24
6/6/2012,94.96,27.14,19.9,86.66,99.8,45.53,10.61,48.63,69.02,37.3,53.58,26.81,55.38,217.64,67.49,81.64,289.99,65.93,18.88
6/7/2012,94,26.91,20.09,87.14,100.39,45.63,10.28,49.03,69.95,37.14,53.81,26.31,55.24,218.8,67.68,81.67,288.83,65.87,19
6/8/2012,94.54,27.77,19.51,87.6,100.84,46.24,10.38,49.5,69.94,37.62,53.97,27.1,55.86,218.48,68.31,82.903,289.93,68.22,19.2
6/11/2012,92.8,26.48,18.64,85.19,99.91,45.8,10.17,48.66,70.11,37.33,53.88,27.005,55.1,216.5,68.05,81.6,283.9658,67.53,19.11
6/12/2012,94.04,27.62,18.67,87.05,100.74,46.38,10.04,49.89,72.58,37.6,54.71,27.4,56.48,216.42,68.4,82.31,282.27,67.72,19.48
6/13/2012,92.72,27.67,18.83,85.29,100.13,46.23,10.29,49.11,72.06,37.34,54.1,27.27,55.1,214.73,68.55,81.74,280.26,67.07,19.37
6/14/2012,93.82,27.91,18.35,85.89,101.92,47.18,10.45,49.55,71.85,37.87,54.68,28.29,55.05,214.45,69.27,81.65,279.2455,67.63,19.72
6/15/2012,95.66,28.31,18.51,86.93,104.33,47.09,10.26,50.24,71.99,38.04,55.46,30.014,56.28,218.35,69.48,82.02,281.97,67.75,20
6/18/2012,93.63,27.55,19,86.74,103.46,47.1,10.63,50.32,71.9,37.99,55.07,31.41,55.85,222.66,69.6,83.68,285.14,68.12,19.75
6/19/2012,96.37,28.5,20.27,88.84,104.06,47.51,10.91,51.06,72.92,37.87,55.64,31.911,56.94,224.03,69.31,83.92,290.4742,67.81,20
6/20/2012,96.55,28.86,20.47,87.17,103.63,47.73,11.21,51.04,73.01,37.78,54.44,31.6,57.44,223.02,68.91,83.677,288.47,68.52,20.1
6/21/2012,93.9,27.83,19.56,84.98,100.02,47.4,11.23,49.54,71.37,37.34,52.76,31.84,56.32,220.575,68.5,82.52,282.32,67.7,19.53
6/22/2012,93.63,27.99,19.6,84.96,100.44,47.47,11.04,49.96,71.96,37.47,53.41,33.05,56.79,222.16,68.7,83.16,285.45,67.3,19.81
6/25/2012,91.22,26.75,17.84,82.89,99.08,46.7,10.52,49.29,71.05,37.38,52.96,32.06,56.05,220.07,68.61,81.538,280.0696,68.18,19.52
6/26/2012,91.03,26.73,17.89,82.73,100.95,47.3,11.14,48.83,70.93,37.54,53.64,33.1,56.11,225.61,68.94,81.718,282.06,68.58,19.8
6/27/2012,93.27,27.1,17.64,82.25,102.57,47.87,11.07,49.62,71.87,38.17,54.45,32.23,56.88,225.62,69.75,82.07,284.365,68.59,20.13
6/28/2012,93.49,26.39,17.67,82.63,103.46,47.82,11.16,49.69,71.58,38.28,54.53,31.36,56.69,221.31,69.6,81.29,281.87,68.3,20.2
6/29/2012,95.86,27.41,18.77,84.91,105.5,48.5,10.95,50.57,74.3,39.1,55.88,31.095,58.21,228.35,70.66,83.43,289.74,69.72,20.84
7/2/2012,97.13,27.46,19.07,83.68,105.86,48.72,11.12,49.43,73.18,39.46,55.73,30.771,59.05,229.32,70.76,84.65,289.9448,69.35,20.49
7/3/2012,98.6,27.65,19.67,86.46,107.37,48.59,10.76,49.59,74.27,39.58,56.41,31.2,59.41,229.53,70.76,85.63,293.62,70.75,20.43
7/5/2012,95.92,26.84,19.95,86.79,106.03,48.11,10.63,49.61,74.44,39.22,55.28,31.47,59.25,227.06,70.17,87.13,297.66,71.08,20.33
7/6/2012,95.47,26.36,19.5,84.61,105.07,48.04,11,48.9,73.69,39.08,54.75,31.73,58.63,225.05,70.22,86.55,292.7,71.36,20
7/9/2012,94.47,26.11,19.09,83.14,104.46,48,10.91,47.47,74.03,38.99,54.33,32.17,58.41,225.05,69.99,87.7,292.71,71.76,20.04
7/10/2012,94.25,25.88,18.68,80.27,103.88,47.36,10.72,47.65,73.22,38.99,53.48,31.47,58.39,219.5,69.87,86.89,290.56,72.11,19.62
7/11/2012,95.13,25.87,18.71,79.74,104.85,47.27,11.09,47.14,71.52,38.73,54.36,30.97,58.08,218.37,70.13,86.35,285.31,72.26,19.68
7/12/2012,94.02,25.28,18.73,79.64,105.03,47.41,10.75,46.85,71.71,38.32,53.98,30.81,56.93,215.36,69.85,85.56,284.95,72.31,19.44
7/13/2012,97.43,26.65,19.82,82.07,106.01,48.19,10.82,47.63,73.51,38.64,54.98,30.72,57.93,218.39,70.41,86.42,287.9717,73.18,19.77
7/16/2012,97.68,26.81,19.63,81.15,106.78,47.86,10.97,47.57,72.97,38.24,55.46,28.245,58.64,216.01,70.35,86.7,287.1725,72.98,19.59
7/17/2012,97.98,27.38,19.58,81.91,107.43,49.35,10.8,48.35,73.11,38.84,56.28,28.09,58.68,216.93,70.33,86.71,288.08,73.1,19.72
7/18/2012,96.51,27.1,19.6,82.52,107.88,49.35,10.23,48.92,73.89,38.72,56.77,29.11,58.29,217.47,70.38,86.61,290.09,72.85,19.84
7/19/2012,95,26.59,20.12,82.63,108.84,48.99,10,49.2,74.86,38.78,56.37,29,56.23,226.17,70.42,87.76,296.23,71.53,19.8
7/20/2012,94.16,25.87,19.58,80.95,109.19,48.59,9.94,48.87,73.89,38.52,55.99,28.76,55.81,228.29,69.955,86.33,305.1,72.25,19.87
7/23/2012,93.16,25.34,19.04,81.58,107.95,47.98,9.66,48.71,72.91,38.44,55.05,28.75,55.73,226.01,69.34,86.26,307.45,71.85,20.09
7/24/2012,94.47,25.24,18.83,81.43,106.3,48.16,9.33,47.74,72.03,38.33,54.64,28.45,55.63,223.04,68.79,85.85,303.48,72.14,19.97
7/25/2012,95.96,25.79,19.02,82.6,106.06,48.3,9.47,48.16,74.03,38.51,53.24,29.34,56.05,217.05,70.3,82.14,303.69,72.08,20
7/26/2012,98.06,26.28,19.55,83.3,108.27,49.71,9.41,48.77,74.91,39.42,54.4,26.845,57.76,220.01,71.22,82.13,306.37,73.67,20.56
7/27/2012,101.64,27.3,20.47,86.16,109.26,49.935,9.42,49.71,75.51,40,54.97,23.705,58.53,237.32,72.26,83.59,317.16,74.52,20.92
7/30/2012,100.88,27.14,20.46,85.69,109.82,49.8,9.47,49.67,74.86,40.56,54.86,23.15,58.29,236.09,72.75,85,315.83,74.98,20.8
7/31/2012,100.9,27.13,19.63,84.21,109.58,49.14,9.65,49.7,73.91,40.4,54.44,21.71,57.71,233.3,72.73,87.25,316.17,74.43,20.75
8/1/2012,100.09,26.78,19.99,82.65,110.5,49.14,9.48,49.94,72.77,40.505,55.22,20.88,56.8,232.09,72.4,86.687,316.0237,73.62,20.73
8/2/2012,97.81,26.18,19.71,83.12,109.25,48.98,9.23,49.02,71.99,39.88,54.65,20.04,56.49,230.81,71.8,86.83,314.06,74.05,20.52
8/3/2012,100.98,27.4,20.33,85.02,111.12,49.77,9.29,49.47,72.81,40.415,55.71,21.09,57.61,234.97,72.87,87.96,320.34,74.55,20.96
8/6/2012,102.02,28.56,20.44,86.35,111.31,49.65,9.37,50.16,72.89,40.32,55.89,21.92,57.1,233.99,72.48,88.936,321.09,74.28,20.97
8/7/2012,103.24,28.89,20.87,87.22,111.95,49.81,9.32,50.36,74.46,39.885,56.45,20.72,57.64,236.56,72.29,88.702,319.95,73.99,21.12
8/8/2012,102.5,28.86,21.87,87.22,112.14,50.49,9.39,50.3,74.6,39.78,57.17,20.72,57.91,234.38,72.57,88.55,320.79,74.31,21.01
8/9/2012,103.6,28.86,21.81,88.4,112.63,49.96,9.07,50.54,74.28,39.62,57.09,21.01,56.47,234.06,72.14,88.68,320.8538,73.85,21.06
8/10/2012,103.02,28.9,21.98,88.94,113.55,49.65,9.06,51.08,74.21,39.4,57.28,21.807,55.85,232.75,72.13,88.81,320.68,73.68,21.1
8/13/2012,103.61,28.78,21.88,88.61,113.28,49.86,9.26,50.23,74.19,39.3,57.31,21.6,56.13,232.44,71.99,90,329.67,73.4,20.99
8/14/2012,103.26,28.77,21.67,87.87,113.32,49.69,9.28,50.14,73.81,39.38,57.35,20.38,56.08,233.19,72.24,90.24,334,74.01,20.94
8/15/2012,103.13,28.74,21.74,87.61,112.57,49.89,9.26,50.28,73.07,39.35,57.24,21.2,56.66,237.42,72.62,90.12,333.44,74.45,20.96
8/16/2012,103.49,28.82,22.23,88.59,113.32,50.25,9.03,50.56,73.64,39.55,57.55,19.87,57.37,241.55,73.58,90.91,336.1,72.15,21.05
8/17/2012,103.6,29.03,22.28,90.01,112.66,50.46,9.13,50.65,73.91,39.53,57.39,19.05,57.59,241.17,73.39,92.59,338.23,71.99,21
8/20/2012,105.28,29.98,22.38,90.44,112.52,50.45,9.46,50.56,73.83,39.47,57.03,20.011,56.9,240.35,73.33,95.02,337.43,72.3,20.93
8/21/2012,105.32,30.73,21.9,90.29,111.98,49.64,9.71,50.4,73.27,39.26,56.63,19.159,56.6,239.45,73.01,93.723,334.42,71.43,20.85
8/22/2012,104.67,30.49,22.12,88.72,112.15,49.66,9.53,50.79,72.8,38.77,56.68,19.439,56.82,243.1,72.89,95.55,338.251,71.77,20.78
8/23/2012,104.08,29.585,21.73,87.63,111.29,49.17,9.15,50.24,70.36,38.11,56.16,19.44,56.42,241.198,72.66,94.66,338.06,71.56,20.64
8/24/2012,104.96,29.83,21.73,87.47,112.01,49.56,9.11,50.35,71.09,38.47,56.36,19.409,57.49,245.74,73.06,94.746,338.98,72.11,20.8
8/27/2012,105.12,29.69,21.67,86.63,111.73,49.63,9.06,49.95,71.38,38.17,56.38,19.15,57.42,243.92,73.17,96.53,334.28,72.5,20.85
8/28/2012,105.03,29.34,21.6,86.01,112.35,49.63,8.7,49.8,71.52,38,56.46,19.34,57.56,246.11,73.12,96.4,338.29,72.41,20.81
8/29/2012,105.53,29.91,21.35,86.09,111.8,50.04,8.61,49.94,71.44,37.46,56.35,19.1,57.42,247.12,72.78,96.209,343.66,72.77,20.82
8/30/2012,104.72,29.65,21.18,84.47,110.93,49.42,8.55,49.58,70.82,37.14,56.11,19.0885,57.17,246.22,72.18,94.838,340.5,72.25,20.64
8/31/2012,105.72,29.71,21.14,85.33,112.16,49.47,8.65,49.75,71.4,37.4,56.79,18.058,58.3,248.27,72.43,95.03,342.2,72.6,20.71
9/4/2012,106.41,29.7,20.67,82.66,111.22,49.66,8.56,48.83,70.87,37.28,56.21,17.729,58.61,247.88,72.48,96.42,340.18,73.51,20.51
9/5/2012,109.94,29.77,20.83,82.75,110.77,50.79,8.88,48.78,71.92,37.51,54.87,18.58,57.19,246.22,71.54,95.75,340.02,73.55,20.65
9/6/2012,113.54,31.12,21.44,84.79,113.03,51.86,9.2,49.85,72.82,38.15,55.79,18.96,57.41,251.38,72.15,96.61,349.3503,74.81,21.31
9/7/2012,116.33,32.07,22.13,88.1,114,51.74,9.28,50.56,72.89,37.9,56.64,18.98,57.73,259.14,72.1,97.21,352.72,73.82,21.59
9/10/2012,114.68,31.83,21.74,87.1,113.96,51.52,9.38,50.63,71.08,37.66,56.18,18.81,57.52,257.09,71.84,94.68,350.03,73.51,21.48
9/11/2012,116.69,32.66,22.31,88.6,114.18,51.56,9.28,51.05,71.27,37.77,56.37,19.43,57.23,255.67,71.58,94.37,345.75,74.06,21.59
9/12/2012,118.24,33.05,22.47,89.12,114.48,51.7,9.5,50.23,70.96,37.55,56.54,20.931,57.27,255.63,70.06,95.68,345.095,74.07,21.89
9/13/2012,120.67,34.45,23.54,90.68,116.56,52.6,9.45,51.13,71.58,38.35,57.65,20.713,59.05,260.24,70.88,97.57,352.67,75.14,22.02
9/14/2012,121.36,34.79,24.18,93.17,117.25,52.35,9.27,52.24,71.28,38.12,58.21,22,59.27,261.27,70.46,98.754,354.49,74.5,22.11
9/17/2012,119.9,34.06,23.85,91.99,117.14,52.15,9.23,51.69,69.92,38.35,58.3,21.52,59.18,258,70.39,99.969,354.64,73.99,22.05
9/18/2012,119.88,33.94,23.88,93.07,116.97,51.9,8.96,51.27,70.45,38.62,57.82,21.87,58.67,258.75,70.73,100.27,358.78,73.95,22.24
9/19/2012,119.02,34.18,23.21,93.94,116.6,52.7,9.37,51.62,69.9,38.52,57.31,23.29,58.67,261.68,70.85,100.3,363.39,74.37,22.43
9/20/2012,117.63,33.81,23.42,92.54,117.85,52.66,9.15,51.87,69.85,38.64,57.59,22.59,58.34,260.81,71.24,99.81,363.6942,74.75,22.43
9/21/2012,116.72,33.67,23.24,91.72,117.8,52.74,9.065,51.8,69.97,38.03,57.36,22.86,57.86,257.47,70.55,100.0136,366.63,74.45,22.53
9/24/2012,116.6,33.49,23.26,90.87,117.775,52.92,9.13,51.19,70.03,38.12,57.96,20.79,57.67,254.805,70.7,98.68,374.32,74.74,22.36
9/25/2012,113.5,32.86,23.01,87.01,116.9254,52.54,9.02,50.45,69.38,37.68,57.41,20.28,57.13,252.46,70.35,96.22,374.21,74.26,22.31
9/26/2012,113.08,32.51,23.11,86.95,116.3,51.94,9.16,50.5,70.25,37.76,57.01,20.62,56.14,249.67,70.42,95.03,376.35,74.19,22.1
9/27/2012,115.23,32.97,23.29,86.92,117.2,52.58,9.23,50.84,70.1,38.31,57.39,20.32,56.57,256.59,70.64,97.33,377.87,73.98,22.73
9/28/2012,113.68,32.72,22.935,86.04,116.56,52.28,9.16,50.27,69.595,37.93,57.18,21.66,56.86,254.32,70.77,95.301,376.87,73.8,22.71
10/1/2012,116.86,32.75,23.08,85.47,117.25,52.07,9.47,50.36,70.01,38.38,57.41,21.99,57.73,252.01,70.65,94.2,380.51,74.05,22.81
10/2/2012,117.25,33.26,23.15,85.47,117.96,51.64,9.77,49.5,69.53,38.34,57.37,22.27,57.18,250.6,70.62,94.47,378.12,73.75,22.79
10/3/2012,117.91,34.06,22.84,85.28,116.14,52.47,10.16,49.44,69.86,38.24,56.77,21.83,57.4,255.92,70.7,95.92,380.87,74.2,22.91
10/4/2012,119.9,34.96,23.05,85.96,117.15,52.63,10.14,49.75,69.94,38.33,57.4,21.9475,58.37,260.47,70.87,95.26,383.64,74.72,22.95
10/5/2012,119.31,34.77,22.76,85.43,117.5,52.97,10.28,50.35,70.89,38.58,57.58,20.91,58.56,258.51,71.1,93.23,383.441,75.13,23.12
10/8/2012,119.46,34.78,22.89,85.44,117.62,52.33,10.13,50.26,70.57,38.58,57.62,20.4,58.82,259.06,71.19,91.17,378.54,75.25,22.92
10/9/2012,119.63,34.6,22.65,84.75,117.36,51.51,9.89,49.5,70.64,38.56,57.8,20.227,58.24,250.96,71.11,90.84,371.673,74.14,22.62
10/10/2012,120.08,35.14,22.48,83.16,112.45,51.21,9.84,49.12,70.34,38.09,57.24,19.64,57.97,244.99,70.29,91.56,371.908,75.42,22.43
10/11/2012,121.99,35.52,22.82,82.85,113.06,50.34,9.75,48.78,70.83,38.11,56.63,19.75,58.47,244.22,69.82,89.7,375.36,75.01,22.51
10/12/2012,120.2,34.75,22.71,82.82,112.07,50.59,10.02,48.69,71.85,38.23,56.17,19.5181,57.89,242.36,70.05,89.959,372,75.81,22.48
10/15/2012,124.5,36.66,23.15,82.81,112.82,50.79,10.11,49.01,72.25,38.13,56.79,19.52,57.59,244.18,70.34,90.68,370.12,77.15,22.64
10/16/2012,123.22,37.25,23.14,84.96,114.09,51.24,9.99,49.74,73.48,37.9,57.62,19.48,58.63,243.94,70.3,92.8275,371.9776,76.91,22.64
10/17/2012,124.92,38.43,23.09,86.63,115.18,52.29,10.19,49.85,73.63,37.74,58.12,19.88,59.37,247.49,70.1,92.0877,377.37,77.03,22.91
10/18/2012,125.15,38.42,23.01,86.62,114.655,52.42,10.21,50.42,74.26,37.84,58.27,18.975,57.61,244.85,70.76,90.38,347.152,76.56,22.81
10/19/2012,123.62,37.16,22.8,83.86,113.38,51.9,10,49.34,74.01,37.4,57.45,19,56.86,240,69.88,87.12,340.55,75.62,22.03
10/22/2012,122.77,37.72,22.85,85.08,112.74,51.79,10.14,49.76,73.7,37.23,57.04,19.321,56.74,233.78,69.6,90.58,339,75.65,21.7
10/23/2012,119,36.89,21.99,83.58,109.38,50.76,10.15,45.25,72.82,36.61,56.06,19.5,55.38,234.31,68.52,87.6222,339.83,74.76,21.28
10/24/2012,119.77,37.3,21.92,82.73,109.71,50.65,10.04,44.91,72.71,36.88,55.95,23.2299,55.23,228.49,68.4,88.12,338.3124,74.82,21.26
10/25/2012,119.72,37.41,22.2,83.53,110.96,50.26,9.64,45.17,71.54,37.09,57.16,22.56,55.44,222.92,68.89,87.077,338.54,75.32,21.26
10/26/2012,119.44,36.6,22.4,84.25,111.18,50.08,9.64,45.18,71.11,37.04,57.31,21.9425,55.75,238.24,68.98,86.29,337.24,75.11,21.11
10/31/2012,122.39,37.39,21.21,84.81,110.2407,49.12,9.63,44.52,70.44,37.18,57.85,21.11,55.97,232.8931,69.24,85.05,339.8087,75.02,21.06
11/1/2012,124.85,37.95,21.39,87.65,111.46,49.78,9.7,45,70.79,37.33,58.42,21.21,56.85,232.14,69.44,85.22,343.45,73.45,21.34
11/2/2012,123.25,37.6,21.45,85.79,108.37,49.86,9.7,44.15,70.05,37.08,57.65,21.18,56.71,232.4224,69.05,82.4,343.615,72.77,21.31
11/5/2012,124.08,37.32,21.72,86.77,109.19,50.32,9.77,44.33,70.41,36.77,57.53,21.25,56.36,234.33,69,83.5173,341.14,73.14,21.41
11/6/2012,126.25,38.47,21.97,88.08,110.36,50.47,10.04,44.55,72.02,37.42,58.22,21.1712,57.19,237.56,69.35,83.2642,340.52,73.76,21.59
11/7/2012,117.98,36.05,21.38,85.02,107.51,50.08,9.94,43.83,70.11,36.72,56.77,20.47,55.57,232.0608,68.99,79.7146,333.226,73.11,21.13
11/8/2012,115.27,36,20.75,83.66,105.87,50.04,10.29,43.26,70.98,36.36,55.86,19.99,55.56,227.35,68.79,76.82,325.82,72.48,20.89
11/9/2012,116.15,35.93,20.81,84.95,105.84,47.06,10.19,43.34,73.25,36.29,55.67,19.21,55.83,226.31,68.85,78.15,331.18,72.31,21
11/12/2012,117.24,36.42,20.4,85.18,105.93,47.45,10.3,43.13,73.69,36.08,55.64,20.07,55.52,226.47,68.61,77.55,332.62,72.48,20.89
11/13/2012,116.47,36.16,20.09,83.26,105.28,47.96,10.21,42.91,73.36,36.16,55.35,19.86,54.74,226.6,68.58,77.557,329.1971,71.81,20.68
11/14/2012,114.24,35.02,19.57,81.1,102.5,47.17,9.56,42.26,71.29,36.01,54.77,22.36,53.65,222.95,68.17,76.7,325.95,71.31,20.01
11/15/2012,115.44,35.21,19.3,81.3,101.6203,47.47,9.49,42.1,71.04,36.43,54.59,22.17,53.64,220.599,68.19,75.09,323.306,68.72,20.06
11/16/2012,115.84,34.98,19.01,81.93,102.4,47.42,9.33,41.95,70.77,36.56,55.03,23.5607,54.3,225.23,68.31,75.3826,323.266,68.03,20.15
11/19/2012,118.3,36.1,19.1,83.62,104.35,47.91,9.55,42.93,71.96,37.24,55.73,22.92,55.23,229.71,68.78,80.8186,333.77,69.02,20.66
11/20/2012,118.09,36,19.01,83.33,103.56,48.44,9.68,42.8,72.54,37.25,55.63,23.1,55.86,233.78,68.91,80.1305,334.65,69,20.62
11/21/2012,117.7,35.77,18.41,83.05,104.1,48.68,9.72,42.42,73.15,37.39,56.05,24.32,55.98,238.03,69.31,80.24,332.6,68.89,20.68
11/23/2012,120.31,36.03,18.78,84.16,105.47,49.26,9.84,43.12,73.74,37.93,56.67,23.998,56.51,239.88,70.19,81.64,333.65,70.2,21.04
11/26/2012,120.94,35.57,18.64,84.65,104.99,49.03,9.8,43.345,74.27,37.36,56.8,25.94,55.69,243.62,70,84.22,330.24,69.91,21.06
11/27/2012,118.41,35.04,18.13,84.01,103.38,48.6,9.82,43.44,74.49,37.42,56.18,26.15,54.44,243.4017,70.11,83.54,335.02,69.5,20.87
11/28/2012,119.33,35.07,18.39,84.94,105.58,49.2,10,43.24,74.09,37.56,57.06,26.36,55.51,247.11,70.35,83.28,341.49,70.56,21.14
11/29/2012,118.73,35.21,18.48,86.25,105.79,49.72,10.05,43.54,74.12,37.97,56.98,27.32,55.92,251.27,70.31,84.194,345.6,70.83,21.13
11/30/2012,117.79,34.57,17.97,85.24,105.69,49.66,10,43.14,74.28,37.92,56.94,28,55.9,252.05,70.21,83.61,348.84,72.02,21.13
12/3/2012,118.4,34.22,18.12,84.49,104.66,49.29,9.62,42.39,74.02,37.38,57.17,27.04,55.99,250.3291,69.87,83.74,347.277,71.34,20.82
12/4/2012,116.58,34.29,18.03,84.16,103.96,49.3,9.73,42.48,74.05,37.15,56.8382,27.46,55.84,252.4881,69.86,82.2636,345.17,72.12,20.86
12/5/2012,117.13,36.46,18.37,86.05,105.17,49.59,9.71,42.62,73.87,37.31,57.18,27.71,56.4,253.96,69.71,76.9703,343.5661,71.65,21.23
12/6/2012,117.2,37.02,18.38,85.95,106.45,49.06,10.02,42.87,73.98,37.38,57.35,26.97,56.12,253.37,70.02,78.1778,345.22,71.59,21.37
12/7/2012,116.57,37.64,18.745,86.99,106.99,49.24,10.11,43.18,74.64,37.71,57.94,27.485,56.61,253.2681,70.26,76.18,341.763,72.29,21.46
12/10/2012,117.01,37.19,19.11,87.23,106.96,49.3,10.14,43.22,75.53,37.64,57.88,27.84,56.75,247.77,70.21,75.6887,342.37,72.15,21.39
12/11/2012,118.86,37,19.34,87.33,107.74,49.48,10.66,43.69,75.82,37.86,58.12,27.98,57.06,250.69,70.42,77.341,348.09,70.89,21.51
12/12/2012,118.09,37.53,19.29,87.95,108.08,49.64,10.72,44.3,75.47,37.64,58.2,27.5801,57.67,251.76,70.24,77,348.43,68.94,21.78
12/13/2012,118.5,37.29,18.85,88.36,107.91,49.11,11.29,43.98,74.32,37.6,57.88,28.24,57.72,251.25,70.21,75.67,350.999,69.04,21.62
12/14/2012,119.36,37.6,19.51,89,107.82,48.67,11.22,44.09,74.02,37.66,57.69,26.812,56.65,249.19,70.16,72.828,350.6306,68.75,21.62
12/17/2012,123.49,39.15,19.43,89.64,108.68,49.28,11.23,44.63,74.65,37.5,58.28,26.75,57.27,253.86,70.37,74.12,360.03,69.2,21.93
12/18/2012,127.77,39.46,19.53,90.77,110.1,50.22,11.53,44.89,75.52,37.28,59.3,27.71,57.82,260.4,70.53,76.27,360.17,69.5,21.69
12/19/2012,127.2481,39.45,20.18,90.79,109.91,49.94,11.83,44.85,75.51,36.78,59.2,27.41,56.79,257.99,69.88,75.19,359.69,68.52,21.01
12/20/2012,129.72,40.17,20.58,89.5,110.38,50.9299,11.94,45.33,76.2,37.05,59.28,27.36,57.4,261.5,70.11,74.5329,360.8188,69,21.05
12/21/2012,128.44,39.49,19.97,87.9,109.71,50,11.86,44.93,76.17,36.89,58.61,26.26,57.65,256.92,69.63,74.19,357.457,68.65,20.88
12/24/2012,127.54,39.38,19.79,87.48,108.63,49.88,11.78,44.84,75.97,36.73,58.44,26.93,57.53,258.62,69.43,74.31,354.4,68.57,20.82
12/26/2012,127.16,39.55,19.64,87.67,108.46,49.85,11.65,45.09,76.02,36.42,57.95,26.51,57.13,248.6314,68.84,73.2856,354.08,67.99,20.77
12/27/2012,126.67,39.25,19.26,87.66,108.52,49.53,11.57,45.07,75.83,36.42,57.9,26.05,56.69,248.31,68.67,73.58,352.79,68.19,20.69
12/28/2012,125.52,39.01,19.07,86.81,106.45,49.15,11.5,44.71,74.69,35.97,57.07,25.9112,56.67,245.18,68.02,72.7985,349.65,67.61,20.44
12/31/2012,127.56,39.56,19.47,89.6085,108.14,49.79,11.87,44.9785,75.36,36.25,57.99,26.6197,57.48,250.87,68.43,76.0247,353.34,68.23,20.99
1/2/2013,131.66,41.25,19.6,93.5,110.39,51.1,12.23,45.87,77.07,37.6,59.21,28,58.75,257.31,69.33,78.43,361.26,69.24,21.34
1/3/2013,130.94,41.39,19.97,94.4,109.92,51.21,12.58,45.29,77.47,37.6,59.17,27.77,59,258.48,69.36,77.4423,361.47,68.8,21.1
1/4/2013,134.51,42.4298,20.37,94.92,110.5,52.19,12.98,45.73,77.69,37.66,59.83,28.76,59.61,259.15,69.46,75.2857,368.616,69.06,21.2
1/7/2013,134.26,42.47,20.19,95.21,109.75,50.97,12.99,45.8,76.13,37.3,59.17,29.4213,59.86,268.4592,69.45,74.8,367.01,68.4,21.13
1/8/2013,133.05,42.46,19.66,94,109.26,50.76,12.98,46.05,74.13,37.04,58.37,29.0607,60.2,266.38,69.66,75.04,366.2834,68.59,20.9
1/9/2013,134.32,42.04,19.65,94.44,109.54,50.78,13.11,46.44,76.76,37.03,58.25,30.59,60.26,266.35,70.01,73.8714,368.69,68.57,20.95
1/10/2013,137.37,42.83,20.01,95.08,110.47,50.79,13.3,46.2,77.09,36.96,58.5,31.3,60.79,265.34,70.81,74.79,370.37,68.36,21.17
1/11/2013,137.13,42.34,19.87,95.19,111.73,50.58,13.35,46.15,75.16,36.91,58.27,31.72,61.24,267.94,70.88,74.33,369.625,68.63,21.13
1/14/2013,136.13,42.22,19.7,94.63,112.85,50.59,13.44,46.27,76.55,36.99,58.47,30.9475,61.21,272.73,71.29,71.68,361.26,68.3,21.12
1/15/2013,135.59,42.57,19.84,95.67,113.44,51.09,13.63,46.25,76.94,37.32,59.03,30.1,60.76,271.9,71.6,69.42,362.1,68.98,21.2
1/16/2013,141.09,42.48,19.75,95.19,113.97,51.53,13.92,45.97,74.34,37.32,58.88,29.85,60.62,268.93,71.48,72.3,357.24,69.21,21.12
1/17/2013,141.01,41.24,19.63,95.7,114.74,52.41,13.83,46.36,75.26,37.51,59.14,30.14,60.74,270.48,72.43,71.81,355.304,68.85,21.3
1/18/2013,144.45,41.66,19.53,97.62,115.24,52.34,13.61,46.99,75.04,37.7,59.27,29.66,59.78,272.12,72.48,71.429,351.9,69.2,22.04
1/22/2013,145.95,41.78,19.52,97.72,115.91,52.73,14.01,47.82,74.16,37.13,59.98,30.729,59.4,270.19,72.2,72.11,351.084,69.58,22.01
1/23/2013,145.56,42.02,19.41,96.85,115.01,53.95,13.78,47.5,74.29,37.13,59.55,30.82,58.93,268.11,71.81,73.429,370.38,69.49,21.94
1/24/2013,144.96,42.8,19.64,96.6,115.5,53.95,13.93,48.07,75.32,37.11,60.41,31.08,59.3,273.62,72.23,64.36,376.5381,69.79,22.05
1/25/2013,144.46,42.91,19.81,95.58,116.2,54.38,14.17,48.33,75.03,37.05,61.06,31.54,59.5,283.99,72.49,62.84,376.46,69,22.29
1/28/2013,144.15,42.34,19.51,97.45,116.04,54.36,13.94,48.15,74,37.01,60.75,32.469,59.07,276.04,72.61,64.261,374.99,69.35,22.5
1/29/2013,147.1,42.16,19.49,98.6,117.21,53.99,13.68,47.96,73.65,37.42,61.66,30.79,59.45,260.35,72.94,65.47,376.46,69.89,22.5
1/30/2013,147.15,41.95,18.57,98.65,116.45,53.79,13.84,47.63,74.59,37.5,61.09,31.24,59.33,272.764,73.21,65.26,376.54,69.75,22.23
1/31/2013,147.86,42.16,18.28,98.39,115.15,53.88,13.89,47.45,73.87,37.24,58,30.981,58.81,265.5,72.85,65.07,377.47,69.95,22.28
2/1/2013,149.9,43.02,18.67,99.49,116.5,54.59,13.82,47.98,74.87,37.54,58.82,29.73,59.91,265,72.67,64.8,387.4,70.49,22.62
2/4/2013,147.52,42.21,18.03,98.26,115.2,53.9,13.86,47.44,75.21,37.35,58.03,28.109,59.41,259.98,72.45,63.188,379.13,69.63,22.31
